id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
2,316.456336701858,136.5564395132873,0.6763478879695475,-0.22705775499343872,-0.2658490393720464,25,0.0,2875.8720703125,1.2965633869171143,-0.2819843839732256
5,223.53476488283954,266.53387370780683,0.5768318946435584,0.11630252003669739,0.2955980416297028,25,0.0,3505.065673828125,2.2658419609069824,-0.8880740379804287
